station,tanggal,actual,predicted
us embassy 1,2024-11-06,62.27258429503251,61.960696369602324
us embassy 1,2024-11-07,69.52788768567727,62.98978281217911
us embassy 1,2024-11-08,86.48317917417315,70.58442863412729
us embassy 1,2024-11-09,95.33494161342468,78.97068233475174
us embassy 1,2024-11-10,82.68394871732917,79.59067121242279
us embassy 1,2024-11-11,72.43933608467638,63.77711978994475
us embassy 1,2024-11-12,52.90406911821987,63.16160298073143
us embassy 1,2024-11-13,79.97270169540364,49.287596376915616
us embassy 1,2024-11-14,91.94250141170828,71.92172501842629
us embassy 1,2024-11-15,106.12459886807046,81.5626901218291
us embassy 1,2024-11-16,85.07295238033595,88.50021694238673
us embassy 1,2024-11-17,113.69455189189608,77.58245116563171
us embassy 1,2024-11-18,88.9693223078013,88.28728099886884
us embassy 1,2024-11-19,60.14872277696004,82.1594167783104
us embassy 1,2024-11-20,57.7678184549496,59.895235095135526
us embassy 1,2024-11-21,68.54355384813114,59.92533149003757
us embassy 1,2024-11-22,58.13697149513186,61.94458651187784
us embassy 1,2024-11-23,51.38231889720473,56.932584284601134
us embassy 1,2024-11-24,53.27101981561153,48.10907667663527
us embassy 1,2024-11-25,45.04427419637042,45.734597175467485
us embassy 1,2024-11-26,56.14394620012694,42.47674448633843
us embassy 1,2024-11-27,54.333230251915786,49.40271155295897
us embassy 1,2024-11-28,51.95907735361098,44.62774814287073
us embassy 1,2024-11-29,46.98499978111273,43.02985240304875
us embassy 1,2024-11-30,34.67687946867621,44.207030094333696
us embassy 1,2024-12-01,42.12500029242474,36.159015454844685
us embassy 1,2024-12-02,29.12695922022424,43.378278630093746
us embassy 1,2024-12-03,19.28480478939688,37.04699274443075
us embassy 1,2024-12-04,24.269766781204407,27.814036807166502
us embassy 1,2024-12-05,26.71264052131873,28.424990013377894
us embassy 1,2024-12-06,41.33638887363726,36.8633843191326
us embassy 1,2024-12-07,70.69837491897955,47.29014518772355
us embassy 1,2024-12-08,77.62320736869196,63.2520195590081
us embassy 1,2024-12-09,56.82887903896114,60.877942127096844
us embassy 1,2024-12-10,55.89876975053051,48.77075860322094
us embassy 1,2024-12-11,28.9056944985455,50.49968535814357
us embassy 1,2024-12-12,42.18857461106119,35.41682416066155
us embassy 1,2024-12-13,39.94270719380975,39.66963319631443
us embassy 1,2024-12-14,47.731386694258674,43.17739715105105
us embassy 1,2024-12-15,34.29265896402561,44.80048255069868
us embassy 1,2024-12-16,32.89286573861789,37.36163860053892
us embassy 1,2024-12-17,37.31942216397221,37.19415568518481
us embassy 1,2024-12-18,41.7267884065289,42.99098896510972
us embassy 1,2024-12-19,20.25392416897517,45.486066807778286
us embassy 1,2024-12-20,41.17394048447169,29.24159800604352
us embassy 1,2024-12-21,50.51507177736861,45.280269292154145
us embassy 1,2024-12-22,51.338688332222354,46.36218714888568
us embassy 1,2024-12-23,46.43179427497893,44.57233368203802
us embassy 1,2024-12-24,62.58275541586383,43.00583295270388
us embassy 1,2024-12-25,53.52793332283337,47.370868472199035
us embassy 1,2024-12-26,56.81626919631192,42.69458401418593
us embassy 1,2024-12-27,55.36107436628117,49.02537323606711
us embassy 1,2024-12-28,67.08131869166552,51.30607967265422
us embassy 1,2024-12-29,62.00448901388391,62.66557986516386
us embassy 1,2024-12-30,53.755122860330935,46.907931073721414
us embassy 1,2024-12-31,36.75491822783714,49.37560343836216
us embassy 1,2025-01-01,57.0373390497688,54.23604669710996
us embassy 2,2024-07-22,76.98592633629964,84.68440291597015
us embassy 2,2024-07-23,84.58684312743941,82.64502566185234
us embassy 2,2024-07-24,94.84445461409356,81.74423829184894
us embassy 2,2024-07-25,77.4568334220562,87.256130050286
us embassy 2,2024-07-26,80.59070321359961,81.3924950304463
us embassy 2,2024-07-27,91.71691752460406,81.80164024391273
us embassy 2,2024-07-28,95.34206171708684,91.10542537288083
us embassy 2,2024-07-29,81.58110994872807,88.52092684676846
us embassy 2,2024-07-30,90.62438966697412,88.08649349748082
us embassy 2,2024-07-31,101.56918720496076,94.35142107496121
us embassy 2,2024-08-01,97.77577041862553,97.07275158261568
us embassy 2,2024-08-02,84.25251061681983,91.5721457080482
us embassy 2,2024-08-03,67.20289421423806,83.2434085245053
us embassy 2,2024-08-04,70.97522473496599,78.9335492505702
us embassy 2,2024-08-05,73.47280321206021,78.5816229145072
us embassy 2,2024-08-06,77.38544930033417,77.33220499884246
us embassy 2,2024-08-07,63.40773583830537,84.92199693076168
us embassy 2,2024-08-08,99.4033791858792,79.67954103150899
us embassy 2,2024-08-09,100.52838414987008,93.49965811217685
us embassy 2,2024-08-10,81.83138288620493,89.28228675902113
us embassy 2,2024-08-11,82.22615286486094,89.37449012194865
us embassy 2,2024-08-12,82.11282147525834,79.83995224889836
us embassy 2,2024-08-13,88.32578799964108,78.25026300613857
us embassy 2,2024-08-14,99.37459935816128,90.44774776169739
us embassy 2,2024-08-15,101.92297382811044,95.15038071397798
us embassy 2,2024-08-16,98.36873152114418,97.15895041122303
us embassy 2,2024-08-17,104.0905376683055,90.48321435658298
us embassy 2,2024-08-18,98.88813299343498,96.59484458066808
us embassy 2,2024-08-19,85.44473749837499,93.13235719499342
us embassy 2,2024-08-20,42.2677848812526,90.7028901348646
us embassy 2,2024-08-21,107.7726243529177,78.7069802719778
us embassy 2,2024-08-22,103.10212522868729,95.15606764535795
us embassy 2,2024-08-23,83.33035396853582,96.28651084314998
us embassy 2,2024-08-24,97.76380031398776,92.7475522368532
us embassy 2,2024-08-25,107.96239629200166,91.57582521809488
us embassy 2,2024-08-26,84.6706815677325,92.35788460497268
us embassy 2,2024-08-27,112.24776685087468,88.51471309730404
us embassy 2,2024-08-28,99.72890211402694,97.23518322592624
us embassy 2,2024-08-29,99.48079132176622,95.61439716165246
us embassy 2,2024-08-30,112.62736679616842,96.6026269697256
us embassy 2,2024-08-31,83.41465104504758,93.49851455089352
us embassy 2,2024-09-01,82.12644063904146,89.33084597369364
us embassy 2,2024-09-02,83.01023222565051,85.56592581747849
us embassy 2,2024-09-03,87.11253146506452,89.16731965212045
us embassy 2,2024-09-04,88.76297608527149,85.37553457426294
us embassy 2,2024-09-05,62.63549794206229,88.13666859418841
us embassy 2,2024-09-06,56.28125649359211,68.77611974953655
us embassy 2,2024-09-07,76.96611024684445,59.24190032811353
us embassy 2,2024-09-08,76.30842209017501,72.31731155398182
us embassy 2,2024-09-09,71.49364525380787,69.12524668157437
us embassy 2,2024-09-10,77.4687863854829,78.14721256207564
us embassy 2,2024-09-11,69.97382758000317,71.49515890590999
us embassy 2,2024-09-12,82.13245303184095,76.34755211220136
us embassy 2,2024-09-13,90.81626498011912,75.28855420724875
us embassy 2,2024-09-14,87.96685983393388,84.86891934723074
us embassy 2,2024-09-15,83.57145837581868,82.97734297312391
us embassy 2,2024-09-16,90.41625211945394,81.45327260307602
us embassy 2,2024-09-17,89.1828141932545,84.0510749989255
us embassy 2,2024-09-18,80.52132387978699,82.99218322737792
us embassy 2,2024-09-19,88.59632565361265,76.22042602885288
us embassy 2,2024-09-20,83.35073353594272,83.57190111388068
us embassy 2,2024-09-21,92.70912842494069,88.68130226698003
us embassy 2,2024-09-22,111.15412648259492,96.14816227110042
us embassy 2,2024-09-23,101.87749627619633,95.7675759533094
us embassy 2,2024-09-24,92.21757991983804,98.28520839373341
us embassy 2,2024-09-25,95.8593545099455,87.40943754462866
us embassy 2,2024-09-26,85.60785826816202,89.4196138847422
us embassy 2,2024-09-27,82.2092497455096,87.61478074992048
us embassy 2,2024-09-28,88.2028762521761,92.92883985928326
us embassy 2,2024-09-29,94.89254337776433,93.90974714071986
us embassy 2,2024-09-30,81.14522432862034,89.97351044917203
us embassy 2,2024-10-01,89.56639217361355,82.60282174840113
us embassy 2,2024-10-02,100.84217786747976,92.9625019523084
us embassy 2,2024-10-03,92.98064820181246,98.14222508787041
us embassy 2,2024-10-04,91.1245454221004,96.27374360981845
us embassy 2,2024-10-05,82.45132214897288,84.27665195321875
us embassy 2,2024-10-06,80.56429314494214,87.04506552367403
us embassy 2,2024-10-07,111.79809283051183,82.01636575390026
us embassy 2,2024-10-08,89.14244518068661,91.10371511610853
us embassy 2,2024-10-09,82.09535164232108,89.94430265796518
us embassy 2,2024-10-10,87.58075582541096,86.13224423206037
us embassy 2,2024-10-11,94.8673634430408,89.57583397189919
us embassy 2,2024-10-12,85.04827541765226,96.35446057065383
us embassy 2,2024-10-13,100.30637520496448,89.8708495837154
us embassy 2,2024-10-14,108.46671655621192,101.72134912097263
us embassy 2,2024-10-15,89.7655622775036,92.62889862298569
us embassy 2,2024-10-16,102.46151620465425,87.24861729019935
us embassy 2,2024-10-17,78.07477224878149,93.49896963806242
us embassy 2,2024-10-18,59.40505802978718,77.03599255134986
us embassy 2,2024-10-19,25.867094474765324,77.47888688090259
us embassy 2,2024-10-20,78.85893321502613,50.59764040677269
us embassy 2,2024-10-21,65.13819116144747,74.24664779944067
us embassy 2,2024-10-22,82.52445475633944,70.0309176433722
us embassy 2,2024-10-23,82.85873166202487,83.52147558411376
us embassy 2,2024-10-24,74.12978667324823,77.43305857823748
us embassy 2,2024-10-25,78.51718628476105,72.74527917057931
us embassy 2,2024-10-26,78.59035900798956,73.36299929755273
us embassy 2,2024-10-27,75.26033926595412,76.93056336035026
us embassy 2,2024-10-28,81.37105602925861,75.51385684393615
us embassy 2,2024-10-29,77.35723178410262,81.12683848294074
us embassy 2,2024-10-30,86.31785589911681,79.46961797341378
us embassy 2,2024-10-31,83.86717320700437,86.35618825928795
us embassy 2,2024-11-01,88.66606793414165,87.09639945289793
us embassy 2,2024-11-02,95.53056930825537,79.82070497407622
us embassy 2,2024-11-03,78.02237991119466,79.28201168710588
us embassy 2,2024-11-04,72.26121779188234,81.74231077566357
us embassy 2,2024-11-05,67.62272198684404,82.78382358996849
us embassy 2,2024-11-06,70.28759686458189,73.53443645554162
us embassy 2,2024-11-07,76.39376426382752,84.45614005455535
us embassy 2,2024-11-08,93.4502978368069,83.34010489170639
us embassy 2,2024-11-09,95.0816639427952,95.4557925118119
us embassy 2,2024-11-10,80.39279326781951,92.23136769822622
us embassy 2,2024-11-11,78.44597112436325,80.89135627471032
us embassy 2,2024-11-12,66.18585315431179,80.75290364648737
us embassy 2,2024-11-13,73.72430476405424,76.89714677943012
us embassy 2,2024-11-14,92.47660643677756,89.17433412559562
us embassy 2,2024-11-15,98.4121303544052,94.59971346066979
us embassy 2,2024-11-16,72.72944948638713,86.87404094877266
us embassy 2,2024-11-17,129.9363013258792,86.56203930192804
us embassy 2,2024-11-18,103.57722785574266,98.56523145034217
us embassy 2,2024-11-19,66.61460291353383,90.73194053249456
us embassy 2,2024-11-20,61.36462902046784,77.36969134755526
us embassy 2,2024-11-21,70.32378205174201,74.15229695020624
us embassy 2,2024-11-22,47.34143316072095,73.87927264148114
us embassy 2,2024-11-23,55.49914393441773,52.78091659072467
us embassy 2,2024-11-24,56.48985031906472,68.3185256553226
us embassy 2,2024-11-25,54.96798078388829,55.17196236246776
us embassy 2,2024-11-26,56.09416495719432,66.1742542511671
us embassy 2,2024-11-27,68.59229497853643,66.83780835216689
us embassy 2,2024-11-28,53.59437207443306,63.18405211074485
us embassy 2,2024-11-29,49.51602708158536,49.97121551841803
us embassy 2,2024-11-30,41.26694784313498,58.87351293191029
us embassy 2,2024-12-01,45.48236309896023,47.37003630035028
us embassy 2,2024-12-02,31.8612852617954,43.200231426448305
us embassy 2,2024-12-03,26.315913000566496,44.17672422937466
us embassy 2,2024-12-04,28.001637755280218,41.37614127099153
us embassy 2,2024-12-05,28.86768664895438,44.41723814680944
us embassy 2,2024-12-06,40.76417291437642,47.93759089156731
us embassy 2,2024-12-07,75.60095866714967,61.27823086979004
us embassy 2,2024-12-08,78.79175308420555,74.52183014013748
us embassy 2,2024-12-09,59.98046922809894,70.9927484424026
us embassy 2,2024-12-10,59.78057407584788,55.82141734034717
us embassy 2,2024-12-11,30.82767849719534,57.88450849683224
us embassy 2,2024-12-12,46.30486430186491,43.001275509328416
us embassy 2,2024-12-13,29.322578671109397,47.64847561685971
us embassy 2,2024-12-14,30.32395833870849,44.6109109218147
us embassy 2,2024-12-15,20.521195905253816,48.474678277958446
us embassy 2,2024-12-16,29.320103314247504,51.26881535449377
us embassy 2,2024-12-17,26.980395422066948,54.22081804609965
us embassy 2,2024-12-18,19.77693308438089,41.04445290944095
us embassy 2,2024-12-19,21.63290137773604,39.594534347320725
us embassy 2,2024-12-20,30.35092280410835,39.88816357603933
us embassy 2,2024-12-21,34.695295211507705,49.64172189864374
us embassy 2,2024-12-22,51.60465346187004,57.82072529612054
us embassy 2,2024-12-23,55.34379285040839,61.6887715768797
us embassy 2,2024-12-24,57.58536408341855,58.3303355484977
us embassy 2,2024-12-25,38.936576175902864,64.32378742083532
us embassy 2,2024-12-26,56.56706432197007,40.96829556210219
us embassy 2,2024-12-27,54.07193278800469,58.94396594601606
us embassy 2,2024-12-28,65.19103837882292,60.070325738535686
us embassy 2,2024-12-29,59.20839327010421,64.81145829922119
us embassy 2,2024-12-30,55.56845723952468,59.290150231233746
us embassy 2,2024-12-31,24.084075154742205,52.07978144511288
us embassy 2,2025-01-01,52.4658105535777,57.218808042033295
